longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,2078426,Essays on Labor and Environmental Economics,"This dissertation is comprised of three essays on labor and environmental economics. The first and third chapters study the question of whether environment affects worker productivity in the era of global warming, while the second chapter studies monopsony in the labor market and its contribution to gender pay gap. The first chapter investigates the effects of air pollution on work safety using novel data on work-related severe injuries and air pollution in the contiguous United States from 2015 through 2018. I focus on fine particulate matter (known as PM2.5), a primary air pollutant found to adversely impact human cognitive abilities and thus potentially affect the incidence of workplace accidents via biological channels. Credibly pinning down the causal effect of air pollution is challenging, because air pollutants are not randomly assigned across space or workplaces. To deal with the endogeneity of air pollution, I employ a quasi-experimental design, exploiting plausibly exogenous variation in PM2.5 driven by the changes of two commonly used instruments--rainfall and wind direction. I start by testing the validity of these instruments and provide statistical evidence that they violate the point identification assumptions. Then, I leverage partial identification strategies using the same instruments to estimate bounds on the effect of air pollution. The partial identification method replaces the exclusion restriction with weaker assumptions, exploiting the exogenous variability induced by the instrumental variables while accounting for their invalidity. In the second chapter, Alfonso Flores-Lagunes and I study another aspect of worker productivity and compensation. We investigate the existence of monopsony power in a highly-skilled labor market given by tenure-ranked faculty in public research universities in California, analyze differences in monopsony power by gender, and relate them to the observed gender pay gap. We collect and use publicly-available information on faculty salaries in the University of California system and merge it with information obtained online on faculty characteristics, career trajectories, and research productivity indicators. We infer the university-level labor supply elasticity by estimating the elasticity of separation. To deal with the endogeneity of the salary in the separation equation, we employ instrumental variables exploiting exogenous variation in salaries driven by changes in school revenues and salary scales. The final chapter examines the impact of rising temperatures on productivity in the transportation and logistics industries. In particular, Ying Shi and I measure productivity in the US airline industry by analyzing flight on-time performance on hotter days. We build a novel dataset that links the on-time performance data of flights departing from major commercial airports in the contiguous United States from 2004 through 2019 to daily meteorological data. High-frequency productivity and climate measures allow us to identify the role of heat stress by leveraging variation in temperatures over time and using a model augmented with a rich set of fixed effects. Moreover, the impact of high temperatures may be driven by several labor channels, including reductions in workers' labor supply (extensive margin) and declines in on-the-job performance on hotter days (intensive margin). We utilize data from the American Time-Use Survey (ATUS) and find evidence supporting our hypothesis that heat affects airline productivity in part through these labor channels.",20230601,"Yu, Zhanhan",Dissertation,Dissertation,June 2023,,Essays on Labor and Environmental Economics,Higher Education; Research Institutions ; Economics of Gender; Non-labor Discrimination ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Monopsony; Segmented Labor Markets ; Climate; Natural Disasters and Their Management; Global Warming,GEN,,,,,,,,eng,Syracuse University,,,,,,,,,,https://research.ebsco.com/plink/faa03663-de2d-36e5-b217-583fe8ef2ca6,,,,
EconLit with Full Text,eoh,1749943,Public Pollution Abatement and Wage Inequality,"This paper constructs three-sector general equilibrium models to investigate how public pollution abatement affects the skilled-unskilled wage inequality. In the basic model with full employment, we find that a higher degree of public pollution abatement will decrease the wage inequality if the intensity of skilled labor in the urban skilled sector is sufficiently large and expand or narrow down the wage gap if this intensity is sufficiently small. In the extended models, we consider other four cases, and obtain the results similar or dissimilar to that of the basic model.",20190201,"Pi, Jiancai ; Shi, Shenyu",Journal Article,Journal Article,February 2019,true,Journal of International Trade & Economic Development,Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0963-8199 ; 1469-9559,,,,,eng,Taylor & Francis Ltd,275,257,19,28,2,10.1080/09638199.2018.1521464,,,,https://research.ebsco.com/plink/4e688afc-0d3e-3d2d-a0c5-e212c2d7ff53,,,,
EconLit with Full Text,eoh,1764835,"Skill Formation, Environmental Pollution, and Wage Inequality","This paper studies the effects of government-led skill formation on environmental quality and the skilled-unskilled wage gap through the three-sector general equilibrium approach. The process of skill formation is divided into two periods. In the basic model, an increase in the subsidy on skill formation can improve the environment in both periods, but may widen or narrow down the wage gap, depending on the relative capital intensities of the urban sectors, and on the environmental dependence of the rural sector. In the presence of urban unemployment, the main results of the basic model still more or less hold. This paper suggests that, although the subsidy on skill formation does not necessarily reduce wage inequality, it does serve as an effective policy to improve environmental quality.",20190401,"Zhang, Pengqing",Journal Article,Journal Article,April 2019,true,Annals of Regional Science,"Equity, Justice, Inequality, and Other Normative Criteria and Measurement ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,0570-1864 ; 1432-0592,,,,,eng,Springer Nature,424,405,20,62,2,10.1007/s00168-019-00901-6,,,,https://research.ebsco.com/plink/94e4617a-5cff-3882-a03f-b2587ee235e1,,,,
EconLit with Full Text,eoh,2195303,Essays on Trade and Environmental Economics,"This dissertation consists of three chapters examining international trade and environmental economics. The first two chapters analyze China's environmental regulations and their impacts, and the third chapter investigates information frictions in global sourcing decisions. The first chapter examines emissions leakage resulting from China's SO2 reduction policy during the 11th Five-Year Plan (2006-2010). Using firm-level production, emissions, and customs data with a geographically matched difference-in-differences approach, I find that the policy reduced firms' global emissions by 12.5%, partially offset by a 1.3 percentage point increase in embodied emissions from imports. This leakage was primarily driven by large firms importing from emission-intensive countries and sectors. Further investigation reveals limited domestic leakage concentrated near the borders of regulated cities. These findings highlight the importance of considering emissions leakage and firm heterogeneity in designing and evaluating unilateral environmental policies, contributing to the literature on the pollution haven hypothesis and intra-country spillovers of local policies. The second chapter, joint work with Justin Jihao Hong, investigates the economic consequences of these environmental regulations, identifying a significant trade-off between environmental protection and economic growth. Cities with more stringent reduction targets experienced slower GDP growth after implementation. We document a novel mechanism where foreign firms adapted more effectively than domestic firms, reducing emissions primarily by reducing emission intensity without compromising output, while domestic firms showed minimal adjustment in these dimensions. However, both types of firms contributed to industrial restructuring, shifting away from pollution-intensive sectors in cities with more stringent targets. These findings highlight the role of foreign technology and investment in mitigating the environmental regulation-growth trade-off, with implications for understanding regional growth disparities arising from environmental policies. The third chapter examines global sourcing in the presence of information frictions and supplier competition. Using Chinese customs data, I document three stylized facts: firms obtain better prices from existing suppliers when their sourcing network expands; firms entering new import markets secure better prices; and firms in locations with higher internet penetration are more likely to import from new markets. I develop a model combining fixed sample size search with Bertrand competition among suppliers. Numerical simulations demonstrate how productivity-based selection determines search intensity, with a substantial cost advantage from searching multiple countries due to competitive pricing. The simulation results explain why productive firms construct extensive sourcing networks and help quantify the benefits of supplier competition.",20250501,"Li, Yilun",Dissertation,Dissertation,May 2025,,Essays on Trade and Environmental Economics,"Transactional Relationships; Contracts and Reputation; Networks ; Socialist and Transitional Economies: Planning, Coordination, and Reform ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Socialist Institutions and Their Transitions: International Trade, Finance, Investment, Relations, and Aid ; Environmental Economics: Government Policy",GEN,,,,,,,,eng,Boston University,,,,,,,,,,https://research.ebsco.com/plink/56a6063a-f355-365c-aa2a-740e0b03acb8,,,,
EconLit with Full Text,eoh,2074789,Air Quality and Employee Performance in Teams: Evidence from the NFL,"Emerging research documents the impact of poor air quality on employee performance in a number of settings, including sport. Unlike other settings, sports teams have limited ability to influence previously scheduled games, making air quality exogenous to unobservable factors affecting game outcomes. We link play-level data from National Football League (NFL) games to data from air quality monitoring stations located near NFL stadiums. Results using data from about 90,000 offensive plays in 900 NFL games indicate that yards gained per offensive play increase with PM2.5 concentration. Defensive players are relatively more affected by air quality than offensive players.",20231201,"Humphreys, Brad R. ; Ruseski, Jane E.",Journal Article,Journal Article,December 2023,true,Economics and Human Biology,Human Capital; Skills; Occupational Choice; Labor Productivity ; Sports; Gambling; Restaurants; Recreation; Tourism ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Sports Economics: Industry Studies,JOUR,,,1570-677X,,,,,eng,,,,,51,,10.1016/j.ehb.2023.101310,,,,https://research.ebsco.com/plink/2a3f7523-5cf4-343d-b2c4-c57d26faa5a8,,,,
EconLit with Full Text,eoh,2190389,Secular Stagnation: A Tough Test for the Post-growth Economy,"Historically, economic growth has gone along with increasing resource consumption and environmental pollution. On the other hand, periods of low growth have involved social hardship. This growth dilemma is confronted with an actual decline in current economic growth in industrial countries. The period of so-called 'secular stagnation' intensifies the threats of unemployment, wage pressure, and deteriorating living conditions. Policy strategies that make the economy independent of the growth imperative to reduce resource consumption while maintaining a high quality of life require macroeconomic governance. This article provides an overview of the main policy proposals to avoid secular stagnation to argue that tackling the growth dilemma requires the macroeconomic management of the drivers of growth, that is, effective demand and profitability. The contradiction between these two growth drivers becomes ever more prevalent in the age of secular stagnation and reveals the analytical gaps ecological economics research should focus on.",20230101,"Oberholzer, Basil",Journal Article,Journal Article,2023,,International Journal of Green Economics,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Business Fluctuations; Cycles ; General Welfare; Well-Being ; Environment and Growth ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environment and Development; Environment and Trade; Sustainability; Environmental Accounts and Accounting; Environmental Equity; Population Growth ; Ecological Economics: Ecosystem Services; Biodiversity Conservation; Bioeconomics; Industrial Ecology,JOUR,,,1744-9928 ; 1744-9936,,,,,eng,,19,1,19,17,1,,,,,https://research.ebsco.com/plink/6f8f96f3-254a-3dbe-8065-7ee520941e1e,,,,
EconLit with Full Text,eoh,2094861,What You Breathe Makes You Poor: The Effect of Air Pollution on Income,"While several studies have examined the impacts of air pollution on various aspects, limited research has focused on its causal effect on personal income. Using the matched data from a household survey and satellite-derived air pollution data, we present compelling evidence indicating that a 1 mug/m^{3} increase in annual PM2.5 density leads to an approximate 0.8% decrease in individual income. Moreover, the detrimental effect of air pollution becomes evident when it surpasses the national safety standard of 35 mug/m^{3}. The underlying mechanism suggests that air pollution results in a decline in health, subsequently affecting work productivity and ultimately leading to reduced personal income. This negative impact disproportionately affects individuals whose income relies heavily on labour productivity, particularly those in vulnerable populations with limited skills and lower education levels. These findings underscore the potential influence of air pollution on labour market outcomes.",20240201,"Lin, Jiada ; Wan, Haiyuan ; Yu, Yangcheng",Journal Article,Journal Article,February 2024,true,China Economic Review (1043951X),"Personal Income, Wealth, and Their Distributions ; Measurement and Analysis of Poverty ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1043-951X,,,,,eng,,,,,83,,10.1016/j.chieco.2023.102103,,,,https://research.ebsco.com/plink/cb328bdd-2942-3147-ab66-48dd82c3f0c9,,,,
EconLit with Full Text,eoh,1759536,The Great Transition: Implications from Environmental Policy for the Quality-Quantity Trade-Off in Children-Rearing,"We develop an overlapping-generations model with human capital accumulation and endogenous fertility containing a pollution externality. We study the effects of an environmental policy on individuals' quality-quantity trade-off on children. In a Malthusian poverty trap, we show that a more stringent policy induces a reduction of fertility. In a state of perpetual development, we find a similar result and show that higher environmental quality, growth and welfare are compatible goals. Moreover, we show that the policy can be used as an instrument for initiating a country's great transition from a state of poverty to a state of development.",20181201,"Tournemaine, Frederic ; Tsoukis, Christopher",Journal Article,Journal Article,December 2018,true,Singapore Economic Review,Externalities ; Measurement and Analysis of Poverty ; Fertility; Family Planning; Child Care; Children; Youth ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Environment and Growth ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0217-5908 ; 1793-6837,,,,,eng,World Scientific Publishing Company,1174,1155,20,63,5,,,,,https://research.ebsco.com/plink/5e66e01a-60d3-3000-8701-776f6d80616b,,,,
EconLit with Full Text,eoh,1724536,Sanitation and Religion in South Asia: What Accounts for Differences across Countries?,"Exposure to open defecation has serious consequences for child mortality, health, and human capital development. South Asia has the highest rates of open defecation worldwide, and although the incidence declines as household income rises, differences across South Asian countries are not explained by differences in per capita income. The rate of open defecation in sub-national regions of Bangladesh, India and Nepal is highly correlated with the fraction of the population that identifies as Hindu, in part because certain rituals of purity and pollution discourage having latrines in close proximity to one's home. Almost all open defecation occurs in rural areas, and this paper estimates how much the rate could be reduced if rural households in regions that have a higher fraction of Hindus, where open defecation is still common, altered their behaviour to reflect that of non-Hindu households in regions that are predominantly non-Hindu, where the rate of open defecation is much lower. Using nonparametric reweighting methods, this paper projects that rural open defecation in Bangladesh, India, and Nepal could be reduced to rates of between 6 and 8 per cent, compared to the prevailing level of 65 per cent.",20181101,"Vyas, Sangita ; Spears, Dean",Journal Article,Journal Article,November 2018,true,Journal of Development Studies,Health Behavior ; Health and Economic Development ; Health: Government Policy; Regulation; Public Health ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Cultural Economics: Religion,JOUR,,,0022-0388 ; 1743-9140,,,,,eng,Taylor & Francis Ltd,2135,2119,17,54,11,10.1080/00220388.2018.1469742,,,,https://research.ebsco.com/plink/02ccb025-b34e-3a4d-966c-f6a8fb105a92,,,,
EconLit with Full Text,eoh,2154556,How Are Green Jobs Created? A Decomposition Analysis,"This study provides novel evidence on the 'greening' of occupational structure using comprehensive employment data from Finland. The results of the decomposition analysis reveal that the increase in environmentally friendly green jobs and the concurrent decrease in polluting brown jobs are primarily explained by individual workers changing their occupations. However, the results also show that younger cohorts and previously unemployed individuals are less likely to enter green jobs, suggesting a role for both education and labor market policies in improving the ability of new entrants to take on green occupations.",20241101,"Maczulskij, Terhi",Journal Article,Journal Article,November 2024,true,Economics Letters,"Analysis of Education ; Labor Economics Policies ; Labor Force and Employment, Size, and Structure ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0165-1765,,,,,eng,,,,,244,,,,,,https://research.ebsco.com/plink/dc094f1e-0746-31b5-8d45-7c4660685a3c,,,,
EconLit with Full Text,eoh,1896866,Demand for Household Food Waste,"We estimate the demand for food waste within the household using observational data of food stock usage and meal consumption, the net of which forms a proxy for unconsumed food. We find that food waste is a luxury good with an expenditure elasticity ranging from 1.1 to 1.4. The wasting of food is also rather responsive to price: our own-price elasticity estimates range from -1.9 to -1.3. We further find differences in the demand for food waste related to household membership structure, human capital, joint preparation of meals within the household, and geographic location.",20190301,"Landry, Craig E. ; Smith, Travis A.",Journal Article,Journal Article,March 2019,true,Applied Economic Perspectives & Policy,Consumer Economics: Empirical Analysis ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Agriculture: Aggregate Supply and Demand Analysis; Prices ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,2040-5790,,,,,eng,Wiley-Blackwell,36,20,17,41,1,,,,,https://research.ebsco.com/plink/34bf16ff-fcf1-3088-be4d-efc5466a2b9a,,,,
EconLit with Full Text,eoh,1902608,The Threat of Offshoring on the Environmental Regulation,"This paper aims to analyze how the threat of offshoring can lead policymakers to adopt more lenient emissions tax policies. This study focuses on analyzing the relationship between the stringency of environmental policies and firms' strategic offshoring decisions when a government is concerned about the negative effects of increased offshoring such as domestic job losses. The analysis is based on an archetypal proximity concentration framework that has been enhanced by considering environmental regulations and abatement technology. The results imply that the threat of offshoring is more likely to impact emissions tax rates when firms experience higher productivity, or when offshoring leads to a significant level of domestic unemployment. That is, in these cases, the threat of offshoring is more likely to make the government lower emissions tax rates more than the optimal tax rate. Although the direct impact of offshoring on environmental policies is studied in many related works, the indirect impact of offshoring--that is, the threat of offshoring--on environmental policies has been seldom studied.",20210401,"Kwon, Chul-Woo ; Hwang, Uk",Journal Article,Journal Article,April 2021,true,International Economic Journal,"Firm Behavior: Empirical Analysis ; Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Taxation and Subsidies: Efficiency; Optimal Taxation ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Contracting Out; Joint Ventures; Technology Licensing ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Environmental Economics: Government Policy",JOUR,,,1016-8737 ; 1743-517X,,,,,eng,Taylor & Francis Ltd,170,155,16,35,2,10.1080/10168737.2021.1910722,,,,https://research.ebsco.com/plink/4b70f29e-280a-3a26-89a1-5d8f5dc105b7,,,,
EconLit with Full Text,eoh,1587884,The Long-Run Economic Consequences of High-Stakes Examinations: Evidence from Transitory Variation in Pollution,"Cognitive performance during high-stakes exams can be affected by random disturbances that, even if transitory, may have permanent consequences. We evaluate this hypothesis among Israeli students who took a series of matriculation exams between 2000 and 2002. Exploiting variation across the same student taking multiple exams, we find that transitory PM_{2.5} exposure is associated with a significant decline in student performance. We then examine these students in 2010 and find that PM_{2.5} exposure during exams is negatively associated with postsecondary educational attainment and earnings. The results highlight how reliance on noisy signals of student quality can lead to allocative inefficiency.",20161001,"Ebenstein, Avraham ; Lavy, Victor ; Roth, Sefi",Journal Article,Journal Article,October 2016,true,American Economic Journal: Applied Economics,Analysis of Education ; Higher Education; Research Institutions ; Returns to Education ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Wage Level and Structure; Wage Differentials ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1945-7782,,,,,eng,American Economic Association,65,36,30,8,4,10.1257/app.20150213,,,,https://research.ebsco.com/plink/b6ec9a3b-887b-3bf4-9aa4-12f922ee9dfd,,,,
EconLit with Full Text,eoh,2135026,Green Taxes: Productivity Effects of Tax-Based Environmental Regulations on Heavily Polluting Firms,"Environmental regulations, particularly tax-based measures, significantly impact firm productivity and corporate behavior. This study uses China's Environmental Protection Tax (EPT) law as a quasi-natural experiment to explore whether and how such tax-based environmental regulations influence the productivity of heavily polluting firms. Using a difference-in-differences approach, we find that the EPT law has positively impacted firm productivity by fostering higher research and development investments and encouraging the substitution of labor with capital. The productivity-enhancing effect is more pronounced for state-owned enterprises, large firms, firms with fewer financial constraints, firms receiving more government subsidies, and firms operating in less competitive sectors. These findings support the Porter hypothesis, suggesting that well-designed environmental regulations can stimulate innovation and improve competitiveness, ultimately enhancing productivity. This study underscores the importance of tax-based environmental regulations in promoting productivity and economic growth, providing valuable insights for policymakers aiming to balance environmental protection with economic development.",20241101,"Cao, Yuqiang ; Lin, Shaoyan ; Li, Mangmang ; Shan, Yaowen ; Wang, Peipei",Journal Article,Journal Article,November 2024,true,Economic Modelling,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Formal and Informal Sectors; Shadow Economy; Institutional Arrangements ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Public Economics ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy,JOUR,,,0264-9993,,,,,eng,,,,,140,,10.1016/j.econmod.2024.106834,,,,https://research.ebsco.com/plink/6b9447dd-05c5-364e-a3f9-6cc89755b787,,,,
EconLit with Full Text,eoh,1622207,How Does Foreign Direct Investment Affect Pollution? Toward a Better Understanding of the Direct and Conditional Effects,"This paper seeks to investigate the impact of foreign direct investments (FDIs) on industrial pollution (CO2, SO2, NOX and BOD emissions) on a large sample of highly heterogeneous countries. By using panel data on manufacturing FDIs from France, Germany, Sweden, and the United Kingdom between 1995 and 2008, and by developing an empirical model with ""first"" and ""second order"" interaction terms, we investigate the existence and the conditionality of the most controversial FDI-induced effects on industrial emissions, i.e., Pollution Haven, Factor Endowments and Pollution Halo hypotheses. The paper has three main findings: (1) the central hypotheses linking pollution to FDI are found to act simultaneously, with opposing effects; (2) FDIs are associated with pollution reduction, i.e., predominating pollution halo induced effect, in countries with low to average capital-to-labour ratio but not too lax environmental regulation; (3) FDIs are found to increase pollution, i.e., prevailing pollution haven and/or factor endowments induced effects, in countries with average capital endowments and lax environmental regulations, as well as in all the capital abundant countries, though with a smaller magnitude in countries having strict environmental regulations and/or a high-skilled labour force. Some specific and interesting findings are discussed regarding different FDI-origin countries and FDI-host country groups.",20170201,"Zugravu-Soilita, Natalia",Journal Article,Journal Article,February 2017,true,Environmental & Resource Economics,"International Investment; Long-term Capital Movements ; Multinational Firms; International Business ; Labor Force and Employment, Size, and Structure ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Industry Studies: Manufacturing: General ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0924-6460 ; 1573-1502,,,,,eng,Springer Nature,338,293,46,66,2,10.1007/s10640-015-9950-9,,,,https://research.ebsco.com/plink/db397d9c-c8b6-3ee8-862b-c938f160d1ef,,,,
EconLit with Full Text,eoh,1332466,The Impact of Pollution on Worker Productivity,"This paper assesses the impact of pollution on worker productivity by relating exogenous daily variations in ozone with productivity of agricultural workers as recorded under piece rate contracts. We find robust evidence that ozone levels well below federal air quality standards have a significant impact on productivity. These results suggest that, in contrast to common characterizations of environmental protection as a tax on producers, environmental protection can also be viewed as an investment in human capital, and thus a tool for promoting economic growth.",20121201,"Graff Zivin, Joshua ; Neidell, Matthew",Journal Article,Journal Article,December 2012,true,American Economic Review,"Time Allocation and Labor Supply ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Agricultural Labor Markets ; Micro Analysis of Farm Firms, Farm Households, and Farm Input Markets ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0002-8282,,,,,eng,American Economic Association,3673,3652,22,102,7,10.1257/aer.102.7.3652,,,,https://research.ebsco.com/plink/910e0165-6dad-385c-bf3a-74c441b5d85c,,,,
EconLit with Full Text,eoh,2145083,Air Pollution Reduces Economic Activity: Evidence from India,"Exposure to fine particulate pollution (PM2.5) increases mortality and morbidity and reduces human capital formation and worker productivity. As a consequence, high levels of particulate pollution may adversely affect economic activity. Using a novel dataset of changes in the annual gross domestic product of Indian districts, this paper investigates the impact of changes in the level of ambient PM2.5 on district-level gross domestic product. Using daily temperature inversions as an instrument for pollution exposure, this paper finds that higher levels of particulate pollution reduce gross domestic product. The effect is non-trivial--the median annual increase in the level of PM2.5 reduces year-to-year changes in gross domestic product by 0.56 percentage points.",20230101,"Behrer, Arnold Patrick ; Choudhary, Rishabh ; Sharma, Dhruv",Working Paper,Working Paper,2023,,Air Pollution Reduces Economic Activity: Evidence from India,,GEN,,,,,,,,eng,"The World Bank, Policy Research Working Paper Series: 10515",,,,,,,,,,https://research.ebsco.com/plink/f1dd7c3e-8f45-3744-a750-3fbe68453fce,,,,
EconLit with Full Text,eoh,2090498,Macau's Sustainability and Diversification,"We analyze the socio-economic development of Macau after the return to Chinese sovereignty from the three dimensions of sustainability (economy, society, and environment). Macau's economy has both high growth and high volatility, mainly due to its unbalanced industrial structure and vulnerability to external shocks. During the COVID-19 pandemic, consumer confidence declined, due to the rising and high unemployment rate, while the environment has been relatively good since air quality became better. The overall assessment of sustainable city competitiveness of Macau has slipped gradually. This suggests that Macau's factor endowment structure has reached its upper limit and needs to be changed through internal industrial pluralism and external regional deepening (e.g., Guangdong-Macau In-Depth Cooperation Zone in Hengqin) to promote the moderately diversified and sustainable development of the economy.",20240101,"Liu, Chengkun ; Lin, Yongjia",Journal Article,Journal Article,January 2024,true,Business Economics,"Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Macroeconomic Analyses of Economic Development ; Economic Development: Urban, Rural, Regional, and Transportation Analysis; Housing; Infrastructure ; Socialist and Transitional Economies: National Income, Product, and Expenditure; Money; Inflation ; Socialist and Transitional Economies: Urban, Rural, and Regional Economics ; Urban, Rural, Regional, Real Estate, and Transportation Economics: Regional Migration; Regional Labor Markets; Population; Neighborhood Characteristics",JOUR,,,0007-666X ; 1554-432X,,,,,eng,,57,53,5,59,1,10.1057/s11369-022-00260-9,,,,https://research.ebsco.com/plink/ea393669-4a70-3029-9f3f-cdb9f5a01cf4,,,,
EconLit with Full Text,eoh,1993135,Impact of Air Pollution on Labor Productivity: Evidence from Prison Factory Data,"This study examined the causal relationship between air pollution and labor productivity, by adopting prison factory data for a perfect measure of labor productivity. To address the endogeneity of air pollution, an instrumental variable strategy was used. The results showed that a 10-unit increase in air pollution index led to a significant decrease in labor productivity by 4%. A nonlinear relationship between air pollution and labor productivity was also suggested, which implied that the extreme air pollution reduced labor productivity heavily. This study emphasized the negative externality of air pollution on labor productivity.",20210601,"Chen, Shuai ; Zhang, Dandan",Journal Article,Journal Article,June 2021,,China Economic Quarterly International,Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Socialist and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,2666-9331,,,,,eng,,159,148,12,1,2,,,,,https://research.ebsco.com/plink/0c626aaf-c63d-3469-a35a-a58383371f29,,,,
EconLit with Full Text,eoh,2106973,"This Is Air: The ""Nonhealth"" Effects of Air Pollution",,20220101,"Aguilar-Gomez, Sandra ; Dwyer, Holt ; Zivin, Joshua Graff ; Neidell, Matthew ; Rausser, Gordon C. ; Zilberman, David",Collective Volume Article,Collective Volume Article,2022,,Annual Review of Resource Economics. Volume 14,"Micro-Based Behavioral Economics: Role and Effects of Psychological, Emotional, Social, and Cognitive Factors on Decision Making ; Health Behavior ; Health: Government Policy; Regulation; Public Health ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Illegal Behavior and the Enforcement of Law ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",CHAP,,978-0-8243-4714-7,,,,,,eng,"San Mateo, CA: Annual Reviews",425,403,23,,,,,,,https://research.ebsco.com/plink/884fc9a0-f0d3-3a41-8fd0-3dd05f6e16f4,,,,
