longDBName,shortDBName,an,title,abstract,publicationDate,contributors,docTypes,pubTypes,coverDate,peerReviewed,source,subjects,isiType,doids,isbns,issns,publisherLocations,identifiers,isOpenAccess,bookEdition,language,publisher,pageEnd,pageStart,pageCount,volume,issue,doi,notes,mid,degreeLevel,plink,articleType,citedByCount,retracted,retractionNote
EconLit with Full Text,eoh,2128950,The Effect of Environmental Centralisation on Productivity: Evidence from an Administrative Reform in China,"This paper adopts a novel institutional perspective--environmental centralisation--to examine its impact on firm productivity in developing countries. In 2008, China's State Environmental Protection Administration was upgraded to the Ministry of Environmental Protection (MEP). This administrative reform strengthened the central government's ability to protect the environment, enabling it to address more environmental affairs and concentrate on environmental rights. Based on the quasi-natural experiment of the establishment of the MEP, this study takes a new perspective on the impact of environmental centralisation on productivity. The difference-in-difference-in-difference approach is used for the first time to estimate the impact of environmental centralisation on productivity. We find that environmental centralisation caused by the establishment of the MEP significantly increased the productivity of heavily polluting companies, and a series of robustness tests confirm that the results are credible. We identify three possible mechanisms, namely, facilitating innovation, curbing rent-seeking behaviour and inhibiting over-investments. The policy implication of this study is that the effectiveness of environmental policy depends not only on the policy itself but also on the allocation of environmental rights among different levels of government.",20240301,"Li, Weibing ; Yang, Yongwen",Journal Article,Journal Article,March 2024,true,Journal of International Development,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy",JOUR,,,0954-1748 ; 1099-1328,,,,,eng,Wiley-Blackwell,851,824,28,36,2,,,,,https://research.ebsco.com/plink/70e8a9a2-5b65-3b24-9403-5ddcfd4bbf1e,,,,
EconLit with Full Text,eoh,2216316,Labour Productivity Gains or Offshoring? Implications for Post-growth Proposals on the Future of Work,"Two visions prevail about the future of work in sustainable post-growth economies. According to the first, labour productivity gains resulting from technological development will enable to work less. The second contends instead that such gains are not always desirable and could be constrained by a shift towards less polluting production, potentially resulting in more work. Yet, conventional measures of labour productivity on which these proposals are based can conceal a displacement of labour requirements abroad. In this paper, we conduct a case study on Germany in 1995-2020 to assess whether and to which extent labour productivity gains result from offshoring, and implications for post-growth proposals on the future of work. We first retrieve global labour requirements of German production across upstream supply chains. We then decompose conventional labour productivity gains to evaluate whether they result from a reduction in global labour requirements or of their increased displacement towards upstream sectors. Finally, we examine possible impacts on labour offshoring of shifting production to sectors with low productivity gains. We use a socially extended Multi-Regional Input-Output model based on OECD data. Our results show that a quarter of the global labour requirements for German production is provided abroad. This share increased until 2007 before it stabilized or decreased. We identify some potential for working time reduction without increases in labour offshoring. Shifting to service sectors could furthermore reduce labour offshoring relative to production. Yet critically, German production may cover only a fraction of domestic consumption. Related implications for post-growth proposals require further attention.",20260101,"Gode, Lukas ; Mair, Simon ; Gomez-Baggethun, Erik",Journal Article,Journal Article,January 2026,true,Ecological Economics,Human Capital; Skills; Occupational Choice; Labor Productivity ; Transactional Relationships; Contracts and Reputation; Networks ; Macroeconomic Analyses of Economic Development ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Economic Development: Human Resources; Human Development; Income Distribution; Migration ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0921-8009,,,,,eng,,,,,239,,10.1016/j.ecolecon.2025.108778,,,,https://research.ebsco.com/plink/3ee34baa-bea9-376c-96a0-a21bebeb5eb6,,,,
EconLit with Full Text,eoh,2142751,Effect of Foreign Direct Investment on Firms' Pollution Intensity: Evidence from a Natural Experiment in China,"This paper examines a causal relationship between foreign direct investment (FDI) and firms' pollution intensity by exploiting the policy of China's FDI access relaxation in 2002. The result shows that FDI leads to a significant reduction in firms' pollution intensity. The mechanism tests find that FDI reduces pollution intensity by increasing firms' productivity, pollution management abilities, and the output of lightly polluting firms. The effect primarily acts on firms in lightly polluting industries and firms in the eastern region. The findings support the pollution halo hypothesis and provide implications for developing countries like China by evaluating the effectiveness of policies to attract FDI.",20240801,"Wang, Xuefeng ; Liu, Haiyun",Journal Article,Journal Article,August 2024,true,Environment and Development Economics,Firm Behavior: Empirical Analysis ; Multinational Firms; International Business ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects,JOUR,,,1355-770X ; 1469-4395,,,,,eng,Cambridge University Press,357,338,20,29,4,,,,,https://research.ebsco.com/plink/285692d6-c66b-33b8-8e2b-3d687fa1715c,,,,
EconLit with Full Text,eoh,2114048,An Employment Double Dividend and Welfare in a North-South Model of Trade with or without International Policy Coordination,"Should developed and developing countries reduce emissions in complete harmony? To answer this question, we develop a simple North-South model of trade in which homogeneous firms in the South produce intermediate goods, heterogeneous firms in the North produce and export final goods, and pollution travels across countries. Using our framework, we first analytically show that without international policy coordination, Northern environmental policies may or may not deliver an employment double dividend (EDD) in the North but has no effect on the aggregate employment and emissions in the South. In contrast, Southern environmental policies never deliver an EDD in both countries. With international policy coordination, common environmental policies may or may not deliver an EDD in both countries. Whether the Northern, Southern, and common environmental policy improve welfare is uncertain across all cases with or without international policy coordination. We then numerically show that, to maximize world welfare, the North must impose much stricter environmental regulations than the South. In a baseline scenario, unless both countries initially regulate to some extent, international policy coordination is ineffective. When people suffer more badly from pollution as it accumulates, however, it can be effective. This is more likely in the presence of transboundary pollution.",20240701,"Nishiyama, Hiroyuki ; Tsuboi, Mizuki",Journal Article,Journal Article,July 2024,true,Environmental Economics & Policy Studies,Firm Behavior: Theory ; Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Neoclassical Models of Trade ; Trade and Labor Market Interactions ; Trade and Environment ; Climate; Natural Disasters and Their Management; Global Warming ; Environmental Economics: Government Policy,JOUR,,,1432-847X ; 1867-383X,,,,,eng,Springer Nature,612,591,22,26,3,10.1007/s10018-023-00389-7,,,,https://research.ebsco.com/plink/44dac518-a968-30ac-85ce-80868227d72c,,,,
EconLit with Full Text,eoh,2108355,Moving up the Global Value Chain: Effects of Water Pollution Control Regulations in China,"This paper investigates the impacts of stringent environmental regulation of firm-level upstreamness in the global value chains (GVCs). Specifically, we use the non-uniform promulgation of local water pollution control regulations across cities and over time after the 11th Five-Year Plan as a quasi-natural experiment in China, in which firms are forced to adopt cleaner technologies or equipment to reduce pollution after enforcing tighter environmental standards. Using highly disaggregated firm-level data between 2008 and 2014, we find that firms in cities with stricter water pollution regulations tend to move to more upstream sectors in the GVCs. We find that this effect is more prominent for low-productivity firms, high-polluting firms, and firms with a high dependence on water in production. This paper sheds new light on the GVC upgrading of firms in response to environmental regulation changes.",20231201,"Wang, Wenxiao ; Ma, Kairong ; Kong, Lingyu",Journal Article,Journal Article,December 2023,true,Managerial and Decision Economics,Firm Behavior: Empirical Analysis ; Empirical Studies of Trade ; Transactional Relationships; Contracts and Reputation; Networks ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0143-6570 ; 1099-1468,,,,,eng,Wiley-Blackwell,4277,4262,16,44,8,,,,,https://research.ebsco.com/plink/b8572b09-3687-3874-81a9-45c5ff67e05a,,,,
EconLit with Full Text,eoh,2092283,Exchanging Obligations: Accounting for All Forms of Capital,"Economics and engineering have much in common since both are concerned with making decisions to act, based on evidence from many sources including science. An analysis of financial trading from an engineering-systems perspective leads to a theory of obligations as a means of capturing natural, social and human capital. The treatment is based on an analogy between gravitational and electromagnetic fields of forces and fields of human interactions. An 'obligation' is defined as an underived unit of 'stuff' analogous to gravitational 'mass' or electromagnetic 'charge' in a field of interacting processes. Identifying the forces generated in the field of human obligations will help create new policy and practical interventions. These should be designed (as engineers' design) systems to maximise net worth that includes a wide set of natural and social assets, such as biodiversity, air quality and reduced inequality.",20230101,"Blockley, David",Journal Article,Journal Article,January 2023,true,Journal of Interdisciplinary Economics,"Equity, Justice, Inequality, and Other Normative Criteria and Measurement ; Analysis of Collective Decision-Making: General ; Asset Markets and Pricing ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Ecological Economics: Ecosystem Services; Biodiversity Conservation; Bioeconomics; Industrial Ecology ; Economic Sociology; Economic Anthropology; Language; Social and Economic Stratification",JOUR,,,0260-1079,,,,,eng,Sage Publications Inc.,28,7,22,35,1,,,,,https://research.ebsco.com/plink/83cb5100-0238-304f-8a9a-91a1b8ab3c76,,,,
EconLit with Full Text,eoh,2092031,The Effects of Environmental Taxes on Environmental Pollution and Unemployment: A Panel Co-integration Analysis on the Validity of Double Dividend Hypothesis for Selected African Countries,"In this study, the validity of the double dividend hypothesis for several African countries (Cameroon, Ivory Coast, Mali, South Africa, and Uganda) is investigated for the period of 1994-2017. The double dividend hypothesis claims that, in addition to reducing environmental pollution, environmental taxes can also increase employment. In this study, the validity of this hypothesis is examined with panel co-integration and long-run estimators. According to the findings obtained, environmental taxes increased environmental degradation and unemployment in Cameroon, environmental degradation in the Ivory coast, environmental degradation and employment in Mali, environmental restoration in South Africa and employment in Uganda. When the individual results obtained from the study are evaluated in general, it can be said that the double dividend hypothesis is not valid for African countries. The study proposes that taxation should be used as a financial incentive rather than a command-and-control policy to combat unemployment and environmental degradation.",20230701,"Degirmenci, Tunahan ; Aydin, Mehmet",Journal Article,Journal Article,July 2023,true,International Journal of Finance and Economics,Employment; Unemployment; Wages; Intergenerational Income Distribution; Aggregate Human Capital; Aggregate Labor Productivity ; Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Macroeconomic Analyses of Economic Development ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Formal and Informal Sectors; Shadow Economy; Institutional Arrangements ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,1076-9307 ; 1099-1158,,,,,eng,Wiley-Blackwell,2238,2231,8,28,3,,,,,https://research.ebsco.com/plink/99a6e7a3-3883-3a88-bfc3-84e6e9cf4874,,,,
EconLit with Full Text,eoh,1742890,Severe Air Pollution and Labor Productivity: Evidence from Industrial Towns in China,"We examine day-to-day fluctuations in worker-level output at two manufacturing sites in China. Ambient fine-particle (PM2.5) pollution is severe but significantly variable, largely due to exogenous atmospheric ventilation. We obtain an insignificant immediate output response from concurrent (same-shift) variation in particle pollution. We then allow worker outcomes to respond to day-to-day variation in pollution with up to 30 days of delay. We uncover statistically significant adverse output effects from more prolonged exposure, but effects are not large. A substantial +10 mu g/m3 PM2.5 variation sustained over 25 days reduces daily output by 1%.",20190101,"He, Jiaxiu ; Liu, Haoming ; Salvo, Alberto",Journal Article,Journal Article,January 2019,true,American Economic Journal: Applied Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Urban, Rural, and Regional Economics ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1945-7782 ; 1945-7790,,,,,eng,American Economic Association,201,173,29,11,1,10.1257/app.20170286,,,,https://research.ebsco.com/plink/87743f8a-4a27-3c30-bcbc-419378b89a44,,,,
EconLit with Full Text,eoh,2110803,Does Manufacturing Servitization Reduce Emissions Intensity? Evidence from China,"This paper investigates the impact on polluting emissions as a result of manufacturing industries in China offering services as well as products. We merge detailed firm-level statistics covering 2000 to 2011, and use two-way linear fixed effects regression to control for firm and year heterogeneities and a host of control variables. The empirical results show that manufacturing servitization significantly reduces the emission intensity of firms. This effect is achieved by improving the total factor productivity of firms, optimizing the efficiency of energy use, and increasing the share of the highly-skilled labour force. Moreover, the emission reduction effect of manufacturing servitization is more profound in the eastern and central regions, pollution-intensive industries, non-state-owned firms, and processing trade firms. In addition, our extended analysis shows that the emission reduction effects of manufacturing servitization can be strengthened through trade liberalization and cohort study. The major policy implication is that governments should undertake industrial policies that reinforce the positive effects of manufacturing servitization in order to achieve win-win outcomes in manufacturing upgrading and environmental protection.",20240701,"Deng, Yuping ; Rong, Chunmei ; Chen, Rong",Journal Article,Journal Article,July 2024,true,Applied Economics,Firm Behavior: Empirical Analysis ; Industry Studies: Manufacturing: General ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Pollution Control Adoption and Costs; Distributional Effects; Employment Effects,JOUR,,,0003-6846 ; 1466-4283,,,,,eng,Taylor & Francis Ltd,3919,3904,16,56,32,10.1080/00036846.2023.2208851,,,,https://research.ebsco.com/plink/96571d41-6a4a-37cf-9510-5c6fb21c097e,,,,
EconLit with Full Text,eoh,1576721,Particulate Pollution and the Productivity of Pear Packers,"We study the effect of outdoor air pollution on the productivity of indoor workers at a pear-packing factory. Increases in fine particulate matter (PM[subscript 2.5]), a pollutant that readily penetrates indoors, leads to significant decreases in productivity, with effects arising at levels below air quality standards. In contrast, pollutants that do not travel indoors, such as ozone, have little, if any, effect on productivity. This effect of outdoor pollution on indoor worker productivity suggests an overlooked consequence of pollution. Back-of-the envelope calculations suggest the labor savings from nationwide reductions in PM[subscript 2.5] generated a sizable fraction of total welfare benefits.",20160801,"Chang, Tom ; Graff Zivin, Joshua ; Gross, Tal ; Neidell, Matthew",Journal Article,Journal Article,August 2016,true,American Economic Journal: Economic Policy,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Food; Beverages; Cosmetics; Tobacco; Wine and Spirits ; Agricultural Markets and Marketing; Cooperatives; Agribusiness ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1945-7731,,,,,eng,American Economic Association,169,141,29,8,3,10.1257/pol.20150085,,,,https://research.ebsco.com/plink/0687abf7-fc85-306d-9324-14246e2aba09,,,,
EconLit with Full Text,eoh,2227142,Greening through Credit: Green Credit and Polluting Firm Dynamics in China,"Exploiting China's green credit policy (GCP) as a quasi-natural experiment, this paper examines the impact of green credit on polluting firm dynamics using a difference-in-differences method. We show that the GCP reduces the number of firm entries by 10.1 % and increases the number of firm exits by 9.1 % in polluting industries. Our mechanism analyses further corroborate that the GCP significantly intensifies financing constraints for polluting firms, resulting in increased entry barriers and operational costs. Heterogeneous tests show that the effect is more pronounced in cities with a higher level of marketization or stricter environmental regulation and industries with higher market competition or larger irreversible investments. Additionally, we find that the GCP leads to better-quality entrants with larger scale, higher total factor productivity, and lower pollution discharge intensity. These results imply that the GCP promotes efficient resource allocation, manifested in the transfer of production factors to more productive and cleaner firms.",20260301,"Wang, Minzhi ; Guo, Xinxin ; Gu, Yu",Journal Article,Journal Article,March 2026,true,Economic Modelling,Banks; Depository Institutions; Micro Finance Institutions; Mortgages ; Financing Policy; Financial Risk and Risk Management; Capital and Ownership Structure; Value of Firms; Goodwill ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Economic Development: Financial Markets; Saving and Capital Investment; Corporate Finance and Governance ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: Financial Economics ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0264-9993,,,,,eng,,,,,156,,10.1016/j.econmod.2026.107476,,,,https://research.ebsco.com/plink/dc7bcc2d-b4bc-39a9-9caa-f1fe6697526f,,,,
EconLit with Full Text,eoh,2178873,The Cost of Air Pollution for Workers and Firms,"This paper shows that even moderate air pollution levels, such as those in Europe, harm the economy by reducing firm performance. Using monthly firm-level data from France, we estimate the causal impact of fine particulate matter (PM2.5) on sales and worker absenteeism. Leveraging exogenous pollution shocks from local wind direction changes, we find that a 10 percent increase in monthly PM2.5 exposure reduces firm sales by 0.4 percent on average over the next two months, with sector-specific variation. Simultaneously, sick leave rises by 1 percent. However, this labor supply reduction explains only a small part of the sales decline. Our evidence suggests that air pollution also reduces worker productivity and dampens local demand. Aligning air quality with WHO guidelines would yield economic benefits on par with the costs of regulation or the health benefits from reduced mortality.",20250101,"Leroutier, Marion ; Ollivier, Helene",Working Paper,Working Paper,2025,,The Cost of Air Pollution for Workers and Firms,Taxation and Subsidies: Externalities; Redistributive Effects; Environmental Taxes and Subsidies ; Health: General ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,GEN,,,,,,,,eng,"CESifo, CESifo Working Paper Series: 11785",,,,,,,,,,https://research.ebsco.com/plink/526a648b-023c-33ee-9460-9fb45d120448,,,,
EconLit with Full Text,eoh,2066984,Cleaner Production Regulation and Firms' Ratio of Domestic Value Added in Exports: Evidence from China's Cleaner Production Standards,"As a life-cycle environmental policy aiming at a more thorough control of pollution, what is the economic impact of cleaner production regulation on firms? We identify the impact of cleaner production regulation on firms' ratio of domestic value added in exports in a difference-in-differences framework with the quasi-natural experiment created by China's industry-level Cleaner Productions Standards based on the Chinese Customs Transaction-level Trade Statistics dataset and Chinese Annual Survey of Industrial Firms dataset between 2002 and 2013. It shows that cleaner production regulation helps to improve firms' ratio of domestic value added in exports. Meanwhile, firms' productivity, factor inputs market maturity and intermediate inputs market maturity positively promote while pollution intensity negatively moderates the impact of cleaner production regulation on firms' ratio of domestic value added in exports. These results imply that the implementation of the cleaner production regulation policy and the international competitiveness of domestic firms do not conflict.",20231001,"Zhu, Yajun ; Sun, Churen ; Jiang, Hui ; Qin, Qing",Journal Article,Journal Article,October 2023,true,Journal of International Trade & Economic Development,"Empirical Studies of Trade ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; International Linkages to Development; Role of International Organizations ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Institutions and Their Transitions: International Trade, Finance, Investment, Relations, and Aid ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy",JOUR,,,0963-8199 ; 1469-9559,,,,,eng,Taylor & Francis Ltd,1213,1186,28,32,7,10.1080/09638199.2022.2155690,,,,https://research.ebsco.com/plink/26202839-73f7-3d3a-afc0-6ff60748b258,,,,
EconLit with Full Text,eoh,1955969,Air Pollution and Manufacturing Firm Productivity: Nationwide Estimates for China,"We provide nationwide causal estimates of air pollution's effect on short-run productivity for China's manufacturing sector from 1998 to 2007. Using thermal inversions as an instrument, a 1 mug/m3 decrease in PM2.5 increases productivity by 0.82% (elasticity of -0.44). Increased hiring attenuates the elasticity to -0.17. Differential effects of a trade shock on coastal versus inner regions imply a pollution elasticity of output of 1.43. Simulating a dynamic general-equilibrium model yields an output elasticity of -0.28 with respect to PM2.5. An exogenous 1% decrease in PM2.5 nationwide increases gross domestic product by 0.039%.",20211101,"Fu, Shihe ; Viard, V. Brian ; Zhang, Peng",Journal Article,Journal Article,November 2021,true,Economic Journal,"Production; Cost; Capital; Capital, Total Factor, and Multifactor Productivity; Capacity ; Industry Studies: Manufacturing: General ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Industrialization; Manufacturing and Service Industries; Choice of Technology ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,0013-0133 ; 1468-0297,,,,,eng,Oxford University Press / USA,3273,3241,33,131,640,,,,,https://research.ebsco.com/plink/6e77d604-f6bd-3f32-ae47-d3bc9ed2830a,,,,
EconLit with Full Text,eoh,1983739,Air Pollution and the Productivity of High-Skill Labor: Evidence from Court Hearings,"The influence of air pollution on cognitive productivity is a highly relevant and not fully understood economic issue. This study provides evidence of an adverse effect of exposure on the productivity of Mexican judicial workers. The empirical strategy approximates productivity with the length of the hearing and infers causality through instrumental variable panel models. Results show that air pollution decreases the productivity of judicial workers. For instance, increasing particulate matter by 10 units raises the length of hearings by 6.7 percent. Back-of-the-envelope calculations suggest that if particulate matter had been ten units lower, the sample of courthouses would have gained 81,712 minutes or roughly 56 work-days between 2015 and 2017.",20220101,"Sarmiento, Luis",Journal Article,Journal Article,January 2022,true,Scandinavian Journal of Economics,Human Capital; Skills; Occupational Choice; Labor Productivity ; Safety; Job Satisfaction; Related Public Policy ; Professional Labor Markets; Occupational Licensing ; Labor Standards: Working Conditions ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Valuation of Environmental Effects ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0347-0520 ; 1467-9442,,,,,eng,Wiley-Blackwell,332,301,32,124,1,,,,,https://research.ebsco.com/plink/692f2569-d087-3f51-ba7e-97ed69895a0a,,,,
EconLit with Full Text,eoh,1943319,"Air Pollution, Human Capital and Corporate Social Responsibility Performance: Evidence from China","This study examines the impact of air pollution on a firm's adherence to the principles of corporate social responsibility (CSR), and the role of human capital in this relationship. Basing our analysis on a sample of listed companies in China between 2014 and 2017, we employ regression discontinuity design (RDD) and the two-stage instrumental variable method (IV-2SLS) in determining that air pollution has a significant, negative impact on CSR performance. This negative relationship is more pronounced in companies that are subject to mandatory CSR disclosure requirements, compared to those required to make only voluntary disclosures. In addition, further analysis demonstrates that executives with an overseas background, or with a working experience of finance, choose to work in cities with superior air quality, enhancing their companies' CSR credentials. Moreover, the increase in the total labour force in these cities, as a result of better air quality, motivates local companies to improve their CSR performance to retain and attract higher calibre employees. Our study provides original evidence that air pollution generates negative economic externalities, and can alter firm behaviour, through the medium of human capital.",20220101,"Liu, Jia ; Pan, Xuefeng ; Qu, Yuanyu ; Wang, Chenyu ; Wu, Weixing",Journal Article,Journal Article,January 2022,true,Applied Economics,Firm Behavior: Empirical Analysis ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Corporate Culture; Diversity; Social Responsibility ; Socialist Systems and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist Systems and Transitional Economies: Natural Resources; Energy; Environment ; Socialist Enterprises and Their Transitions ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling,JOUR,,,0003-6846 ; 1466-4283,,,,,eng,Taylor & Francis Ltd,483,467,17,54,4,10.1080/00036846.2021.1963413,,,,https://research.ebsco.com/plink/afb9de23-bc34-305a-ac14-c70cdcaf7445,,,,
EconLit with Full Text,eoh,2131669,Special Economic Zone and Infant Mortality: Evidence from China,"By exploiting the development of special economic zones (SEZs) in China as a quasi-natural experiment, this paper evaluates how such zones affect infant mortality. Difference-in-differences analysis reveals that SEZs significantly decrease the local infant mortality rate, and the impact is larger for male infants and infants with less-educated mothers. Further studies show that the SEZs, which acts as an economic growth shock, improve infant survival by increasing the local income. Furthermore, there is no supportive evidence that the SEZs significantly alter either women's fertility-associated behaviors or environmental pollution. These results highlight the previously ignored human capital-related consequences of place-based policies in China.",20240801,"Guo, Siwei ; Qu, Zhaopeng ; Sun, Weizeng ; Zhang, Ming-ang",Journal Article,Journal Article,August 2024,true,Health Economics,"Health Behavior ; Fertility; Family Planning; Child Care; Children; Youth ; Economics of Gender; Non-labor Discrimination ; Human Capital; Skills; Occupational Choice; Labor Productivity ; Socialist and Transitional Economies: Factor and Product Markets; Industry Studies; Population ; Socialist and Transitional Economies: Urban, Rural, and Regional Economics ; Other Spatial Production and Pricing Analysis",JOUR,,,1057-9230 ; 1099-1050,,,,,eng,Wiley-Blackwell,1681,1660,22,33,8,,,,,https://research.ebsco.com/plink/466b03df-9a60-3e21-89e3-a56742777ef7,,,,
EconLit with Full Text,eoh,2116045,Agricultural Producer Service Subsidies and Agricultural Pollution: An Approach Based on Endogenous Agricultural Pollution,"Agricultural producer service is an indispensable link in promoting agricultural modernization in developing countries, while agricultural pollution has become the largest source of pollution in many developing countries. Given that agricultural pollution is different from industrial pollution due to its endogenous characteristics, we linked agricultural pollution with the human capital level of labor and propose an endogenous model that reflects the agricultural pollution path, which is different from the traditional path. We studied the effects of government price subsidy, interest subsidy, and wage subsidy to agricultural producer service on agricultural pollution and other economic indicators by constructing a three-sector general equilibrium model including agricultural producer service. We found that the rise of price subsidy for the agricultural producer service and the wage subsidy of the agricultural producer service sector would increase the output of agricultural sector and reduce the output of agricultural producer service under certain conditions, but aggravate agricultural pollution; at the same time, the rise of interest subsidy of the agricultural producer service sector would decrease the output of the agricultural sector, enhance the output of agricultural producer service conditionally, and decrease agricultural pollution. Preconditions of the three subsidies to improve national welfare have been obtained.",20230501,"Li, Xiaochun ; Fu, Huanan",Journal Article,Journal Article,May 2023,true,Review of Development Economics,"Human Capital; Skills; Occupational Choice; Labor Productivity ; Wages, Compensation, and Labor Costs: Public Policy ; Agricultural Labor Markets ; Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Micro Analysis of Farm Firms, Farm Households, and Farm Input Markets ; Agricultural Policy; Food Policy; Animal Welfare Policy ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling",JOUR,,,1363-6669 ; 1467-9361,,,,,eng,Wiley-Blackwell,1198,1177,22,27,2,,,,,https://research.ebsco.com/plink/c2663081-2d57-337e-b843-dd877ea715d2,,,,
EconLit with Full Text,eoh,2015440,Smarter and Cleaner: The Digital Economy and Environmental Pollution,"The ongoing diffusion of digital technology into socio-economic activity has triggered hopes of minimizing environmental pollution. This research aimed to investigate the relationship between the digital economy and the intensity of SO2 pollutant emissions and to examine the mechanism that explains how digitalization leads to the reduction of pollutants from the perspective of environmental regulations. We applied the criteria importance through intercriteria correlation approach to construct a comprehensive index system to measure the digital economy in China. Then we examined the correlation between the digital economy and SO2 pollution intensity. To analyze the mechanism, we investigated the moderating effect of environmental regulations and also took macroscopic mechanisms (such as innovation and industrial structure) into consideration. Our empirical results indicated that the digital economy had a negative effect on SO2 pollution intensity. The negative impact was greater for medium-sized provinces with abundant resources in eastern and southern China. We also found that environmental regulations (e.g., environmental legislation and environmental penalties) moderated the impact of the digital economy on SO2 pollution intensity, and the same was true for several macro mechanisms (e.g., innovation, industrial structure, and labor productivity, etc.). This has implications for how the government implements environmental regulations in the future.",20221201,"Wan, Qianqian ; Shi, Daqian",Journal Article,Journal Article,November-December 2022,true,China & World Economy,Economic Development: Agriculture; Natural Resources; Energy; Environment; Other Primary Products ; Environment and Growth ; Socialist and Transitional Economies: Natural Resources; Energy; Environment ; Air Pollution; Water Pollution; Noise; Hazardous Waste; Solid Waste; Recycling ; Environmental Economics: Government Policy,JOUR,,,1671-2234 ; 1749-124X,,,,,eng,Wiley-Blackwell,85,59,27,30,6,,,,,https://research.ebsco.com/plink/dc06660a-2d4d-37f1-9062-8745d725a0b5,,,,
